Sample_No,Recipe_Version,Rev_No,Wafer_ID,Tool_ID,Chamber_ID,Site_ID,Zone,Radius_frac,Angle_deg,Top_CD_nm,Mid_CD_nm,Bottom_CD_nm,Depth_nm,Top_CD_Pass,Mid_CD_Pass,Bottom_CD_Pass,Depth_Pass,Defect_Count,Defect_Severity,Anomaly_Event
3374,Rev10,10,W117,PX-7500,CH-C,EDG-03,Edge,0.84,65.5,2223.71,2157.5,2089.41,3551.7,True,True,True,False,0,0.0,
3375,Rev10,10,W117,PX-7500,CH-C,EDG-04,Edge,0.84,98.2,2148.82,2119.2,2094.35,3685.9,True,True,True,False,0,0.0,
3376,Rev10,10,W117,PX-7500,CH-C,EDG-05,Edge,0.84,130.9,2189.12,2117.99,2269.34,3796.1,True,True,False,False,1,3.98,
3377,Rev10,10,W117,PX-7500,CH-C,EDG-06,Edge,0.84,163.6,2159.74,2196.28,2046.63,3837.8,True,False,True,False,2,10.28,
3378,Rev10,10,W117,PX-7500,CH-C,EDG-07,Edge,0.84,196.4,2199.3,2174.13,2168.23,3554.1,True,True,True,False,1,2.25,polymer_residue
3379,Rev10,10,W117,PX-7500,CH-C,EDG-08,Edge,0.84,229.1,2179.93,2158.19,2143.1,3412.9,True,True,True,True,0,0.0,
3380,Rev10,10,W117,PX-7500,CH-C,EDG-09,Edge,0.84,261.8,2245.29,2164.75,2230.42,3775.0,False,True,False,False,0,0.0,
3381,Rev10,10,W117,PX-7500,CH-C,EDG-10,Edge,0.84,294.5,2167.68,2167.18,2096.03,3554.9,True,True,True,False,1,3.42,arc_event
3382,Rev10,10,W117,PX-7500,CH-C,EDG-11,Edge,0.84,327.3,2239.38,2193.97,2033.58,3458.1,False,True,True,True,0,0.0,
3383,Rev10,10,W117,PX-7500,CH-C,EXT-01,Extreme Edge,0.96,16.4,2201.0,2216.72,2120.05,3630.1,True,False,True,False,0,0.0,
3384,Rev10,10,W117,PX-7500,CH-C,EXT-02,Extreme Edge,0.96,49.1,2210.96,2204.77,2042.2,3501.9,True,False,True,False,1,2.54,polymer_residue
3385,Rev10,10,W117,PX-7500,CH-C,EXT-03,Extreme Edge,0.96,81.8,2217.27,2189.15,2142.78,3505.0,True,True,True,False,0,0.0,
3386,Rev10,10,W117,PX-7500,CH-C,EXT-04,Extreme Edge,0.96,114.5,2221.73,2191.66,2229.02,3610.3,True,True,False,False,2,8.02,polymer_residue
3387,Rev10,10,W117,PX-7500,CH-C,EXT-05,Extreme Edge,0.96,147.3,2226.95,2200.05,2042.26,3529.9,False,False,True,False,2,4.51,
3388,Rev10,10,W117,PX-7500,CH-C,EXT-06,Extreme Edge,0.96,180.0,2195.07,2164.1,1979.64,3370.8,True,True,True,True,2,8.08,
3389,Rev10,10,W117,PX-7500,CH-C,EXT-07,Extreme Edge,0.96,212.7,2174.58,2203.95,2060.98,3485.5,True,False,True,True,1,3.82,
3390,Rev10,10,W117,PX-7500,CH-C,EXT-08,Extreme Edge,0.96,245.5,2217.12,2203.52,2147.03,3483.3,True,False,True,True,0,0.0,
3391,Rev10,10,W117,PX-7500,CH-C,EXT-09,Extreme Edge,0.96,278.2,2213.83,2202.22,2171.35,3669.5,True,False,False,False,0,0.0,
3392,Rev10,10,W117,PX-7500,CH-C,EXT-10,Extreme Edge,0.96,310.9,2206.5,2166.1,2069.48,3252.5,True,True,True,True,0,0.0,
3393,Rev10,10,W117,PX-7500,CH-C,EXT-11,Extreme Edge,0.96,343.6,2183.81,2213.46,2148.88,3665.2,True,False,True,False,1,3.71,polymer_residue
3394,Rev4,4,W118,AE-3200,CH-A,C1,Center,0.0,0.0,2125.21,2115.08,2098.0,3320.7,True,True,True,True,0,0.0,
3395,Rev4,4,W118,AE-3200,CH-A,MID-01,Mid,0.52,30.0,2112.31,2130.4,2129.88,3488.4,True,True,True,True,0,0.0,
3396,Rev4,4,W118,AE-3200,CH-A,MID-02,Mid,0.52,90.0,2148.47,2082.82,2116.25,3512.6,True,True,True,False,2,6.47,endpoint_late
3397,Rev4,4,W118,AE-3200,CH-A,MID-03,Mid,0.52,150.0,2230.12,2142.26,2135.99,3391.0,False,True,True,True,2,5.61,pressure_spike
3398,Rev4,4,W118,AE-3200,CH-A,MID-04,Mid,0.52,210.0,2172.85,2145.1,2123.06,3319.8,True,True,True,True,0,0.0,
3399,Rev4,4,W118,AE-3200,CH-A,MID-05,Mid,0.52,270.0,2166.8,2159.59,2076.36,3256.4,True,True,True,True,0,0.0,
3400,Rev4,4,W118,AE-3200,CH-A,MID-06,Mid,0.52,330.0,2188.2,2029.15,2177.93,3324.5,True,True,False,True,0,0.0,
3401,Rev4,4,W118,AE-3200,CH-A,EDG-01,Edge,0.84,0.0,2184.02,2193.04,2169.56,3516.0,True,True,True,False,0,0.0,
3402,Rev4,4,W118,AE-3200,CH-A,EDG-02,Edge,0.84,32.7,2212.08,2165.13,2102.34,3366.5,True,True,True,True,0,0.0,
3403,Rev4,4,W118,AE-3200,CH-A,EDG-03,Edge,0.84,65.5,2191.93,2089.27,2083.7,3498.6,True,True,True,True,1,5.88,esc_temp_drift
3404,Rev4,4,W118,AE-3200,CH-A,EDG-04,Edge,0.84,98.2,2136.29,2134.28,2172.68,3282.8,True,True,False,True,0,0.0,
3405,Rev4,4,W118,AE-3200,CH-A,EDG-05,Edge,0.84,130.9,2148.87,2129.4,2185.1,3461.2,True,True,False,True,1,4.73,arc_event
3406,Rev4,4,W118,AE-3200,CH-A,EDG-06,Edge,0.84,163.6,2189.73,2189.92,2173.35,3238.8,True,True,False,True,0,0.0,
3407,Rev4,4,W118,AE-3200,CH-A,EDG-07,Edge,0.84,196.4,2142.6,2164.42,2182.87,3291.5,True,True,False,True,1,4.16,
3408,Rev4,4,W118,AE-3200,CH-A,EDG-08,Edge,0.84,229.1,2180.95,2144.27,2249.38,3482.6,True,True,False,True,0,0.0,
3409,Rev4,4,W118,AE-3200,CH-A,EDG-09,Edge,0.84,261.8,2127.02,2178.07,2159.38,3287.7,True,True,True,True,0,0.0,
3410,Rev4,4,W118,AE-3200,CH-A,EDG-10,Edge,0.84,294.5,2182.84,2101.17,2231.5,3445.2,True,True,False,True,3,11.58,
3411,Rev4,4,W118,AE-3200,CH-A,EDG-11,Edge,0.84,327.3,2139.95,2145.48,2179.89,3528.8,True,True,False,False,0,0.0,
3412,Rev4,4,W118,AE-3200,CH-A,EXT-01,Extreme Edge,0.96,16.4,2163.62,2172.29,2095.29,3613.4,True,True,True,False,1,3.35,
3413,Rev4,4,W118,AE-3200,CH-A,EXT-02,Extreme Edge,0.96,49.1,2148.16,2170.71,2165.26,3152.1,True,True,True,True,0,0.0,
3414,Rev4,4,W118,AE-3200,CH-A,EXT-03,Extreme Edge,0.96,81.8,2194.63,2186.47,2183.54,3349.6,True,True,False,True,1,2.51,polymer_residue
3415,Rev4,4,W118,AE-3200,CH-A,EXT-04,Extreme Edge,0.96,114.5,2194.19,2153.65,2223.06,3354.1,True,True,False,True,0,0.0,
3416,Rev4,4,W118,AE-3200,CH-A,EXT-05,Extreme Edge,0.96,147.3,2135.24,2176.52,2256.28,3588.9,True,True,False,False,1,2.05,
3417,Rev4,4,W118,AE-3200,CH-A,EXT-06,Extreme Edge,0.96,180.0,2205.42,2143.25,2128.86,3638.8,True,True,True,False,1,3.13,
3418,Rev4,4,W118,AE-3200,CH-A,EXT-07,Extreme Edge,0.96,212.7,2209.65,2137.14,2174.16,3384.2,True,True,False,True,1,2.87,
3419,Rev4,4,W118,AE-3200,CH-A,EXT-08,Extreme Edge,0.96,245.5,2242.8,2159.98,2291.99,3136.8,False,True,False,True,0,0.0,
3420,Rev4,4,W118,AE-3200,CH-A,EXT-09,Extreme Edge,0.96,278.2,2205.23,2148.03,2257.73,3479.8,True,True,False,True,0,0.0,
3421,Rev4,4,W118,AE-3200,CH-A,EXT-10,Extreme Edge,0.96,310.9,2166.01,2121.41,2081.68,3541.6,True,True,True,False,0,0.0,
3422,Rev4,4,W118,AE-3200,CH-A,EXT-11,Extreme Edge,0.96,343.6,2224.22,2104.5,2195.93,3440.0,True,True,False,True,1,4.56,
3423,Rev5,5,W119,AE-3200,CH-B,C1,Center,0.0,0.0,2090.47,2074.68,1983.6,3352.2,True,True,True,True,0,0.0,
3424,Rev5,5,W119,AE-3200,CH-B,MID-01,Mid,0.52,30.0,2148.55,2081.39,2121.49,3521.4,True,True,True,False,1,4.44,endpoint_late
3425,Rev5,5,W119,AE-3200,CH-B,MID-02,Mid,0.52,90.0,2148.62,2139.74,2092.13,3242.2,True,True,True,True,0,0.0,
3426,Rev5,5,W119,AE-3200,CH-B,MID-03,Mid,0.52,150.0,2138.35,2059.86,2074.22,3408.5,True,True,True,True,0,0.0,
3427,Rev5,5,W119,AE-3200,CH-B,MID-04,Mid,0.52,210.0,2144.55,2098.44,2005.84,3521.0,True,True,True,False,0,0.0,
3428,Rev5,5,W119,AE-3200,CH-B,MID-05,Mid,0.52,270.0,2166.84,2091.13,2125.46,3422.8,True,True,True,True,0,0.0,
3429,Rev5,5,W119,AE-3200,CH-B,MID-06,Mid,0.52,330.0,2175.99,2144.75,2066.58,3248.8,True,True,True,True,0,0.0,
3430,Rev5,5,W119,AE-3200,CH-B,EDG-01,Edge,0.84,0.0,2241.21,2168.86,2112.93,3158.2,False,True,True,True,1,1.94,pressure_spike
3431,Rev5,5,W119,AE-3200,CH-B,EDG-02,Edge,0.84,32.7,2219.25,2167.21,2131.88,3326.8,True,True,True,True,0,0.0,
3432,Rev5,5,W119,AE-3200,CH-B,EDG-03,Edge,0.84,65.5,2201.7,2082.58,2089.33,3521.4,True,True,True,False,1,3.77,
3433,Rev5,5,W119,AE-3200,CH-B,EDG-04,Edge,0.84,98.2,2146.65,2154.57,1924.81,3357.1,True,True,True,True,0,0.0,
3434,Rev5,5,W119,AE-3200,CH-B,EDG-05,Edge,0.84,130.9,2215.75,2192.36,2227.2,3552.9,True,True,False,False,1,2.51,polymer_residue
3435,Rev5,5,W119,AE-3200,CH-B,EDG-06,Edge,0.84,163.6,2174.27,2153.67,2121.38,3436.1,True,True,True,True,0,0.0,
3436,Rev5,5,W119,AE-3200,CH-B,EDG-07,Edge,0.84,196.4,2178.19,2098.83,2152.16,3392.5,True,True,True,True,0,0.0,
3437,Rev5,5,W119,AE-3200,CH-B,EDG-08,Edge,0.84,229.1,2177.64,2140.41,2084.83,3366.3,True,True,True,True,0,0.0,
3438,Rev5,5,W119,AE-3200,CH-B,EDG-09,Edge,0.84,261.8,2160.14,2161.37,2087.66,3599.7,True,True,True,False,0,0.0,
3439,Rev5,5,W119,AE-3200,CH-B,EDG-10,Edge,0.84,294.5,2196.28,2142.66,2170.62,3438.0,True,True,False,True,1,5.88,
3440,Rev5,5,W119,AE-3200,CH-B,EDG-11,Edge,0.84,327.3,2160.97,2075.25,1989.97,3492.0,True,True,True,True,1,4.16,pressure_spike
3441,Rev5,5,W119,AE-3200,CH-B,EXT-01,Extreme Edge,0.96,16.4,2203.24,2165.1,2139.06,3416.1,True,True,True,True,0,0.0,
3442,Rev5,5,W119,AE-3200,CH-B,EXT-02,Extreme Edge,0.96,49.1,2234.2,2119.77,2081.07,3152.9,False,True,True,True,1,5.32,
3443,Rev5,5,W119,AE-3200,CH-B,EXT-03,Extreme Edge,0.96,81.8,2189.09,2170.09,2144.23,3313.8,True,True,True,True,1,2.73,esc_temp_drift
3444,Rev5,5,W119,AE-3200,CH-B,EXT-04,Extreme Edge,0.96,114.5,2233.21,2083.94,2078.24,3252.9,False,True,True,True,0,0.0,
3445,Rev5,5,W119,AE-3200,CH-B,EXT-05,Extreme Edge,0.96,147.3,2148.18,2150.62,1994.13,3063.7,True,True,True,True,1,4.16,polymer_residue
3446,Rev5,5,W119,AE-3200,CH-B,EXT-06,Extreme Edge,0.96,180.0,2219.61,2126.74,2116.78,3381.8,True,True,True,True,1,3.97,
3447,Rev5,5,W119,AE-3200,CH-B,EXT-07,Extreme Edge,0.96,212.7,2191.93,2137.1,2083.47,3465.4,True,True,True,True,1,3.7,
3448,Rev5,5,W119,AE-3200,CH-B,EXT-08,Extreme Edge,0.96,245.5,2224.91,2190.89,2119.48,3061.2,True,True,True,True,0,0.0,
3449,Rev5,5,W119,AE-3200,CH-B,EXT-09,Extreme Edge,0.96,278.2,2167.0,2096.52,2094.09,3294.8,True,True,True,True,1,6.15,pressure_spike
3450,Rev5,5,W119,AE-3200,CH-B,EXT-10,Extreme Edge,0.96,310.9,2184.12,2127.14,2081.21,3411.9,True,True,True,True,1,4.96,
3451,Rev5,5,W119,AE-3200,CH-B,EXT-11,Extreme Edge,0.96,343.6,2182.26,2084.66,2066.21,3290.1,True,True,True,True,0,0.0,
3452,Rev7,7,W120,PX-7500,CH-D,C1,Center,0.0,0.0,2114.8,1999.11,2063.51,3162.3,True,False,True,True,0,0.0,
3453,Rev7,7,W120,PX-7500,CH-D,MID-01,Mid,0.52,30.0,2182.88,2115.89,2012.02,3156.0,True,True,True,True,0,0.0,
3454,Rev7,7,W120,PX-7500,CH-D,MID-02,Mid,0.52,90.0,2143.4,2068.0,1974.15,3199.3,True,True,True,True,1,5.79,
3455,Rev7,7,W120,PX-7500,CH-D,MID-03,Mid,0.52,150.0,2170.28,1994.67,1974.78,3151.2,True,False,True,True,0,0.0,
3456,Rev7,7,W120,PX-7500,CH-D,MID-04,Mid,0.52,210.0,2113.93,1995.95,2093.72,3131.5,True,False,True,True,0,0.0,
3457,Rev7,7,W120,PX-7500,CH-D,MID-05,Mid,0.52,270.0,2183.78,2023.68,2107.97,3109.7,True,True,True,True,0,0.0,
3458,Rev7,7,W120,PX-7500,CH-D,MID-06,Mid,0.52,330.0,2166.77,2092.41,2085.61,3316.7,True,True,True,True,1,2.54,
3459,Rev7,7,W120,PX-7500,CH-D,EDG-01,Edge,0.84,0.0,2200.61,2081.55,2145.53,3356.6,True,True,True,True,0,0.0,
3460,Rev7,7,W120,PX-7500,CH-D,EDG-02,Edge,0.84,32.7,2169.75,2116.06,2134.97,3148.3,True,True,True,True,0,0.0,
3461,Rev7,7,W120,PX-7500,CH-D,EDG-03,Edge,0.84,65.5,2128.89,2064.84,2158.97,3245.0,True,True,True,True,0,0.0,
3462,Rev7,7,W120,PX-7500,CH-D,EDG-04,Edge,0.84,98.2,2152.89,2137.36,2231.57,3145.1,True,True,False,True,1,2.48,
3463,Rev7,7,W120,PX-7500,CH-D,EDG-05,Edge,0.84,130.9,2149.14,2059.1,2041.04,3094.8,True,True,True,True,2,10.59,polymer_residue
3464,Rev7,7,W120,PX-7500,CH-D,EDG-06,Edge,0.84,163.6,2144.93,2139.56,2121.61,3187.4,True,True,True,True,1,5.9,polymer_residue
3465,Rev7,7,W120,PX-7500,CH-D,EDG-07,Edge,0.84,196.4,2205.29,2077.02,2010.87,3032.4,True,True,True,True,0,0.0,
3466,Rev7,7,W120,PX-7500,CH-D,EDG-08,Edge,0.84,229.1,2189.05,2071.72,2093.22,3094.1,True,True,True,True,0,0.0,
3467,Rev7,7,W120,PX-7500,CH-D,EDG-09,Edge,0.84,261.8,2180.66,2052.03,1989.54,3271.8,True,True,True,True,0,0.0,
3468,Rev7,7,W120,PX-7500,CH-D,EDG-10,Edge,0.84,294.5,2215.63,2132.23,2004.22,3356.1,True,True,True,True,1,4.3,
3469,Rev7,7,W120,PX-7500,CH-D,EDG-11,Edge,0.84,327.3,2130.65,2049.46,2145.68,3009.9,True,True,True,True,0,0.0,
3470,Rev7,7,W120,PX-7500,CH-D,EXT-01,Extreme Edge,0.96,16.4,2218.36,2132.12,2101.41,3250.5,True,True,True,True,0,0.0,
3471,Rev7,7,W120,PX-7500,CH-D,EXT-02,Extreme Edge,0.96,49.1,2183.21,2110.19,2148.74,3246.2,True,True,True,True,0,0.0,
3472,Rev7,7,W120,PX-7500,CH-D,EXT-03,Extreme Edge,0.96,81.8,2201.66,2048.95,2082.57,3383.6,True,True,True,True,1,3.39,
3473,Rev7,7,W120,PX-7500,CH-D,EXT-04,Extreme Edge,0.96,114.5,2168.08,2105.68,2060.31,3325.4,True,True,True,True,2,7.39,
3474,Rev7,7,W120,PX-7500,CH-D,EXT-05,Extreme Edge,0.96,147.3,2214.45,2144.91,2135.84,3295.5,True,True,True,True,1,3.48,
3475,Rev7,7,W120,PX-7500,CH-D,EXT-06,Extreme Edge,0.96,180.0,2230.94,2085.09,2081.98,3031.2,False,True,True,True,0,0.0,
3476,Rev7,7,W120,PX-7500,CH-D,EXT-07,Extreme Edge,0.96,212.7,2150.94,2056.04,2128.15,3224.0,True,True,True,True,0,0.0,
3477,Rev7,7,W120,PX-7500,CH-D,EXT-08,Extreme Edge,0.96,245.5,2157.59,2134.36,2153.41,3143.8,True,True,True,True,0,0.0,
3478,Rev7,7,W120,PX-7500,CH-D,EXT-09,Extreme Edge,0.96,278.2,2144.49,2094.95,2154.66,3428.3,True,True,True,True,0,0.0,
3479,Rev7,7,W120,PX-7500,CH-D,EXT-10,Extreme Edge,0.96,310.9,2182.43,2123.28,2178.09,3356.1,True,True,False,True,1,4.09,polymer_residue
3480,Rev7,7,W120,PX-7500,CH-D,EXT-11,Extreme Edge,0.96,343.6,2151.97,2118.08,2091.34,3149.7,True,True,True,True,0,0.0,
3481,Rev4,4,W121,AE-3200,CH-A,C1,Center,0.0,0.0,2150.33,2061.81,1968.69,3282.4,True,True,True,True,0,0.0,
3482,Rev4,4,W121,AE-3200,CH-A,MID-01,Mid,0.52,30.0,2184.11,2107.04,2088.94,3525.3,True,True,True,False,0,0.0,
3483,Rev4,4,W121,AE-3200,CH-A,MID-02,Mid,0.52,90.0,2199.15,2092.89,1908.35,3445.4,True,True,True,True,0,0.0,
3484,Rev4,4,W121,AE-3200,CH-A,MID-03,Mid,0.52,150.0,2113.28,2088.28,2080.26,3549.4,True,True,True,False,0,0.0,
3485,Rev4,4,W121,AE-3200,CH-A,MID-04,Mid,0.52,210.0,2162.11,2140.88,2033.43,3509.7,True,True,True,False,1,3.28,arc_event
3486,Rev4,4,W121,AE-3200,CH-A,MID-05,Mid,0.52,270.0,2118.62,2076.17,2098.43,3535.2,True,True,True,False,0,0.0,
3487,Rev4,4,W121,AE-3200,CH-A,MID-06,Mid,0.52,330.0,2161.87,2094.04,1985.52,3286.0,True,True,True,True,0,0.0,
3488,Rev4,4,W121,AE-3200,CH-A,EDG-01,Edge,0.84,0.0,2210.15,2080.97,2145.54,3187.6,True,True,True,True,0,0.0,
3489,Rev4,4,W121,AE-3200,CH-A,EDG-02,Edge,0.84,32.7,2171.47,2063.92,2003.65,3482.6,True,True,True,True,0,0.0,
3490,Rev4,4,W121,AE-3200,CH-A,EDG-03,Edge,0.84,65.5,2230.97,2128.92,2067.99,3480.6,False,True,True,True,1,5.01,arc_event
3491,Rev4,4,W121,AE-3200,CH-A,EDG-04,Edge,0.84,98.2,2191.53,2076.78,1961.25,3372.8,True,True,True,True,0,0.0,
3492,Rev4,4,W121,AE-3200,CH-A,EDG-05,Edge,0.84,130.9,2173.9,2102.68,2029.95,3566.7,True,True,True,False,0,0.0,
3493,Rev4,4,W121,AE-3200,CH-A,EDG-06,Edge,0.84,163.6,2200.14,2130.79,2119.54,3401.1,True,True,True,True,1,3.02,polymer_residue
3494,Rev4,4,W121,AE-3200,CH-A,EDG-07,Edge,0.84,196.4,2181.84,2031.3,2053.97,3330.7,True,True,True,True,0,0.0,
3495,Rev4,4,W121,AE-3200,CH-A,EDG-08,Edge,0.84,229.1,2224.43,2114.84,2112.14,3496.5,True,True,True,True,0,0.0,
3496,Rev4,4,W121,AE-3200,CH-A,EDG-09,Edge,0.84,261.8,2166.04,2104.72,2062.24,3259.9,True,True,True,True,0,0.0,
3497,Rev4,4,W121,AE-3200,CH-A,EDG-10,Edge,0.84,294.5,2174.27,2095.03,2031.22,3231.3,True,True,True,True,1,2.48,esc_temp_drift
3498,Rev4,4,W121,AE-3200,CH-A,EDG-11,Edge,0.84,327.3,2168.76,2121.75,2147.85,3044.4,True,True,True,True,0,0.0,
3499,Rev4,4,W121,AE-3200,CH-A,EXT-01,Extreme Edge,0.96,16.4,2219.93,2027.8,2061.74,3557.8,True,True,True,False,2,11.65,pressure_spike
3500,Rev4,4,W121,AE-3200,CH-A,EXT-02,Extreme Edge,0.96,49.1,2147.04,2094.07,2061.04,3730.4,True,True,True,False,0,0.0,
3501,Rev4,4,W121,AE-3200,CH-A,EXT-03,Extreme Edge,0.96,81.8,2223.16,2062.45,2066.41,3379.0,True,True,True,True,0,0.0,
3502,Rev4,4,W121,AE-3200,CH-A,EXT-04,Extreme Edge,0.96,114.5,2177.2,2086.21,2140.99,3346.2,True,True,True,True,0,0.0,
3503,Rev4,4,W121,AE-3200,CH-A,EXT-05,Extreme Edge,0.96,147.3,2191.23,2100.5,2068.94,3306.7,True,True,True,True,1,5.81,
3504,Rev4,4,W121,AE-3200,CH-A,EXT-06,Extreme Edge,0.96,180.0,2170.0,2108.17,2061.71,3344.7,True,True,True,True,0,0.0,
3505,Rev4,4,W121,AE-3200,CH-A,EXT-07,Extreme Edge,0.96,212.7,2231.82,2103.17,2154.7,3532.8,False,True,True,False,0,0.0,
3506,Rev4,4,W121,AE-3200,CH-A,EXT-08,Extreme Edge,0.96,245.5,2240.99,2065.22,2013.63,3419.2,False,True,True,True,3,14.55,endpoint_late
3507,Rev4,4,W121,AE-3200,CH-A,EXT-09,Extreme Edge,0.96,278.2,2196.96,2138.28,2082.69,3338.6,True,True,True,True,0,0.0,
3508,Rev4,4,W121,AE-3200,CH-A,EXT-10,Extreme Edge,0.96,310.9,2174.32,2087.19,2025.9,3439.4,True,True,True,True,1,3.44,arc_event
3509,Rev4,4,W121,AE-3200,CH-A,EXT-11,Extreme Edge,0.96,343.6,2229.07,2082.53,2072.67,3338.9,False,True,True,True,1,3.84,polymer_residue
3510,Rev3,3,W122,PX-7500,CH-D,C1,Center,0.0,0.0,2086.9,2037.94,2039.1,3135.6,True,True,True,True,0,0.0,
3511,Rev3,3,W122,PX-7500,CH-D,MID-01,Mid,0.52,30.0,2140.97,2097.12,2017.89,3094.9,True,True,True,True,0,0.0,
3512,Rev3,3,W122,PX-7500,CH-D,MID-02,Mid,0.52,90.0,2159.73,2065.55,2078.32,3015.7,True,True,True,True,0,0.0,
3513,Rev3,3,W122,PX-7500,CH-D,MID-03,Mid,0.52,150.0,2161.09,2137.16,2193.45,3098.1,True,True,False,True,0,0.0,
3514,Rev3,3,W122,PX-7500,CH-D,MID-04,Mid,0.52,210.0,2142.9,2072.67,1972.55,3233.5,True,True,True,True,1,4.88,endpoint_late
3515,Rev3,3,W122,PX-7500,CH-D,MID-05,Mid,0.52,270.0,2225.58,2081.07,2054.27,3349.3,False,True,True,True,0,0.0,
3516,Rev3,3,W122,PX-7500,CH-D,MID-06,Mid,0.52,330.0,2159.32,2115.71,2001.23,3390.8,True,True,True,True,0,0.0,
3517,Rev3,3,W122,PX-7500,CH-D,EDG-01,Edge,0.84,0.0,2152.26,2150.65,2071.17,3316.5,True,True,True,True,1,2.1,
3518,Rev3,3,W122,PX-7500,CH-D,EDG-02,Edge,0.84,32.7,2170.64,2084.04,2154.68,3360.6,True,True,True,True,0,0.0,
3519,Rev3,3,W122,PX-7500,CH-D,EDG-03,Edge,0.84,65.5,2174.18,2087.53,2093.86,3030.7,True,True,True,True,0,0.0,
3520,Rev3,3,W122,PX-7500,CH-D,EDG-04,Edge,0.84,98.2,2198.38,2154.77,2172.95,3102.9,True,True,False,True,2,6.6,
3521,Rev3,3,W122,PX-7500,CH-D,EDG-05,Edge,0.84,130.9,2184.67,2129.4,2115.6,3291.0,True,True,True,True,0,0.0,
3522,Rev3,3,W122,PX-7500,CH-D,EDG-06,Edge,0.84,163.6,2200.02,2072.13,1951.56,3325.0,True,True,True,True,0,0.0,
3523,Rev3,3,W122,PX-7500,CH-D,EDG-07,Edge,0.84,196.4,2136.88,2132.07,2179.79,3315.4,True,True,False,True,1,4.45,
3524,Rev3,3,W122,PX-7500,CH-D,EDG-08,Edge,0.84,229.1,2208.59,2052.94,2056.62,3528.7,True,True,True,False,0,0.0,
3525,Rev3,3,W122,PX-7500,CH-D,EDG-09,Edge,0.84,261.8,2184.38,2100.24,1978.69,3145.8,True,True,True,True,1,4.38,pressure_spike
3526,Rev3,3,W122,PX-7500,CH-D,EDG-10,Edge,0.84,294.5,2170.47,2090.71,2107.59,2995.8,True,True,True,False,1,5.91,pressure_spike
3527,Rev3,3,W122,PX-7500,CH-D,EDG-11,Edge,0.84,327.3,2197.05,2087.54,2117.76,3227.2,True,True,True,True,1,3.69,
3528,Rev3,3,W122,PX-7500,CH-D,EXT-01,Extreme Edge,0.96,16.4,2173.3,2072.95,2127.63,3517.8,True,True,True,False,0,0.0,
3529,Rev3,3,W122,PX-7500,CH-D,EXT-02,Extreme Edge,0.96,49.1,2193.4,2102.33,2062.2,3254.0,True,True,True,True,0,0.0,
3530,Rev3,3,W122,PX-7500,CH-D,EXT-03,Extreme Edge,0.96,81.8,2192.36,2116.15,2028.86,3255.9,True,True,True,True,1,6.19,polymer_residue
3531,Rev3,3,W122,PX-7500,CH-D,EXT-04,Extreme Edge,0.96,114.5,2187.66,2122.68,2066.49,3406.0,True,True,True,True,1,5.59,
3532,Rev3,3,W122,PX-7500,CH-D,EXT-05,Extreme Edge,0.96,147.3,2185.86,2088.52,2103.89,3439.5,True,True,True,True,0,0.0,
3533,Rev3,3,W122,PX-7500,CH-D,EXT-06,Extreme Edge,0.96,180.0,2222.54,2167.15,1981.41,3204.3,True,True,True,True,0,0.0,
3534,Rev3,3,W122,PX-7500,CH-D,EXT-07,Extreme Edge,0.96,212.7,2176.44,2147.79,2109.35,3367.1,True,True,True,True,0,0.0,
3535,Rev3,3,W122,PX-7500,CH-D,EXT-08,Extreme Edge,0.96,245.5,2234.09,2107.13,2101.49,3493.7,False,True,True,True,0,0.0,
3536,Rev3,3,W122,PX-7500,CH-D,EXT-09,Extreme Edge,0.96,278.2,2196.12,2103.33,2117.34,3237.9,True,True,True,True,0,0.0,
3537,Rev3,3,W122,PX-7500,CH-D,EXT-10,Extreme Edge,0.96,310.9,2148.16,2129.13,1966.32,3309.6,True,True,True,True,0,0.0,
3538,Rev3,3,W122,PX-7500,CH-D,EXT-11,Extreme Edge,0.96,343.6,2221.52,2087.98,2097.66,3192.6,True,True,True,True,1,3.09,endpoint_late
3539,Rev9,9,W123,AE-3200,CH-B,C1,Center,0.0,0.0,2151.99,2156.39,1932.18,3183.2,True,True,True,True,0,0.0,
3540,Rev9,9,W123,AE-3200,CH-B,MID-01,Mid,0.52,30.0,2185.66,2125.13,2140.71,3256.8,True,True,True,True,0,0.0,
3541,Rev9,9,W123,AE-3200,CH-B,MID-02,Mid,0.52,90.0,2114.95,2156.47,2092.59,3359.6,True,True,True,True,0,0.0,
3542,Rev9,9,W123,AE-3200,CH-B,MID-03,Mid,0.52,150.0,2204.05,2125.03,1994.66,3336.6,True,True,True,True,0,0.0,
3543,Rev9,9,W123,AE-3200,CH-B,MID-04,Mid,0.52,210.0,2135.49,2182.89,2049.77,3253.0,True,True,True,True,0,0.0,
3544,Rev9,9,W123,AE-3200,CH-B,MID-05,Mid,0.52,270.0,2125.76,2221.45,2029.64,3121.3,True,False,True,True,0,0.0,
3545,Rev9,9,W123,AE-3200,CH-B,MID-06,Mid,0.52,330.0,2145.37,2149.29,2117.64,3348.8,True,True,True,True,1,1.98,endpoint_late
3546,Rev9,9,W123,AE-3200,CH-B,EDG-01,Edge,0.84,0.0,2221.02,2110.58,2070.09,3406.6,True,True,True,True,0,0.0,
3547,Rev9,9,W123,AE-3200,CH-B,EDG-02,Edge,0.84,32.7,2191.7,2140.54,2097.16,2997.1,True,True,True,False,0,0.0,
