Sample_No,Recipe_Version,Rev_No,Wafer_ID,Tool_ID,Chamber_ID,Site_ID,Zone,Radius_frac,Angle_deg,Top_CD_nm,Mid_CD_nm,Bottom_CD_nm,Depth_A,Top_CD_Pass,Mid_CD_Pass,Bottom_CD_Pass,Depth_Pass,Defect_Count,Defect_Severity,Anomaly_Event
3622,Rev8,8,W125,AE-3200,CH-A,EXT-08,Extreme Edge,0.96,245.5,39.89,40.7,39.71,1928.2,True,True,True,False,0,0.0,
3623,Rev8,8,W125,AE-3200,CH-A,EXT-09,Extreme Edge,0.96,278.2,40.24,41.1,37.67,1814.8,True,True,True,False,0,0.0,
3624,Rev8,8,W125,AE-3200,CH-A,EXT-10,Extreme Edge,0.96,310.9,38.68,41.37,37.92,1867.3,True,True,True,False,1,2.3,polymer_residue
3625,Rev8,8,W125,AE-3200,CH-A,EXT-11,Extreme Edge,0.96,343.6,39.44,43.0,38.17,1825.3,True,False,True,False,1,6.14,
3626,Rev9,9,W126,AE-3200,CH-B,C1,Center,0.0,0.0,37.95,40.56,38.79,1785.6,True,True,True,False,0,0.0,
3627,Rev9,9,W126,AE-3200,CH-B,MID-01,Mid,0.52,30.0,39.05,39.94,38.95,1801.7,True,True,True,False,0,0.0,
3628,Rev9,9,W126,AE-3200,CH-B,MID-02,Mid,0.52,90.0,38.62,40.92,38.89,1815.9,True,True,True,False,0,0.0,
3629,Rev9,9,W126,AE-3200,CH-B,MID-03,Mid,0.52,150.0,39.36,38.55,38.37,1810.7,True,True,True,False,0,0.0,
3630,Rev9,9,W126,AE-3200,CH-B,MID-04,Mid,0.52,210.0,37.62,39.63,37.42,1806.4,True,True,True,False,0,0.0,
3631,Rev9,9,W126,AE-3200,CH-B,MID-05,Mid,0.52,270.0,39.64,38.96,39.62,1830.1,True,True,True,False,0,0.0,
3632,Rev9,9,W126,AE-3200,CH-B,MID-06,Mid,0.52,330.0,37.95,39.66,38.25,1815.2,True,True,True,False,0,0.0,
3633,Rev9,9,W126,AE-3200,CH-B,EDG-01,Edge,0.84,0.0,39.99,40.59,36.77,1859.3,True,True,True,False,0,0.0,
3634,Rev9,9,W126,AE-3200,CH-B,EDG-02,Edge,0.84,32.7,39.61,39.01,40.73,1922.5,True,True,False,False,0,0.0,
3635,Rev9,9,W126,AE-3200,CH-B,EDG-03,Edge,0.84,65.5,39.02,40.81,38.47,1901.5,True,True,True,False,0,0.0,
3636,Rev9,9,W126,AE-3200,CH-B,EDG-04,Edge,0.84,98.2,38.78,40.98,39.33,1819.9,True,True,True,False,0,0.0,
3637,Rev9,9,W126,AE-3200,CH-B,EDG-05,Edge,0.84,130.9,38.81,40.46,41.37,1810.9,True,True,False,False,1,4.59,
3638,Rev9,9,W126,AE-3200,CH-B,EDG-06,Edge,0.84,163.6,39.28,40.38,40.21,1889.5,True,True,True,False,0,0.0,
3639,Rev9,9,W126,AE-3200,CH-B,EDG-07,Edge,0.84,196.4,38.2,40.17,37.0,1879.1,True,True,True,False,2,6.5,
3640,Rev9,9,W126,AE-3200,CH-B,EDG-08,Edge,0.84,229.1,39.82,40.72,37.7,1930.0,True,True,True,False,0,0.0,
3641,Rev9,9,W126,AE-3200,CH-B,EDG-09,Edge,0.84,261.8,39.62,39.65,38.33,1820.5,True,True,True,False,1,5.38,
3642,Rev9,9,W126,AE-3200,CH-B,EDG-10,Edge,0.84,294.5,39.7,40.16,39.26,1858.7,True,True,True,False,2,10.44,endpoint_late
3643,Rev9,9,W126,AE-3200,CH-B,EDG-11,Edge,0.84,327.3,39.33,41.42,39.01,1839.4,True,True,True,False,0,0.0,
3644,Rev9,9,W126,AE-3200,CH-B,EXT-01,Extreme Edge,0.96,16.4,39.59,39.17,38.82,1863.3,True,True,True,False,1,5.81,arc_event
3645,Rev9,9,W126,AE-3200,CH-B,EXT-02,Extreme Edge,0.96,49.1,41.18,39.05,40.49,1883.1,False,True,False,False,1,2.49,
3646,Rev9,9,W126,AE-3200,CH-B,EXT-03,Extreme Edge,0.96,81.8,40.35,41.35,37.24,1858.1,True,True,True,False,0,0.0,
3647,Rev9,9,W126,AE-3200,CH-B,EXT-04,Extreme Edge,0.96,114.5,40.24,39.22,39.63,1907.4,True,True,True,False,1,4.42,polymer_residue
3648,Rev9,9,W126,AE-3200,CH-B,EXT-05,Extreme Edge,0.96,147.3,39.89,41.79,38.82,1870.2,True,True,True,False,0,0.0,
3649,Rev9,9,W126,AE-3200,CH-B,EXT-06,Extreme Edge,0.96,180.0,40.53,40.77,40.2,1800.4,False,True,True,False,0,0.0,
3650,Rev9,9,W126,AE-3200,CH-B,EXT-07,Extreme Edge,0.96,212.7,40.96,39.78,39.11,1849.1,False,True,True,False,1,1.83,polymer_residue
3651,Rev9,9,W126,AE-3200,CH-B,EXT-08,Extreme Edge,0.96,245.5,40.45,40.5,38.15,1937.9,False,True,True,False,1,3.65,
3652,Rev9,9,W126,AE-3200,CH-B,EXT-09,Extreme Edge,0.96,278.2,40.06,40.45,37.37,1914.2,True,True,True,False,0,0.0,
3653,Rev9,9,W126,AE-3200,CH-B,EXT-10,Extreme Edge,0.96,310.9,40.11,41.13,40.55,1935.1,True,True,False,False,0,0.0,
3654,Rev9,9,W126,AE-3200,CH-B,EXT-11,Extreme Edge,0.96,343.6,40.42,40.77,40.28,1848.0,False,True,True,False,3,16.57,polymer_residue
3655,Base,0,W127,AE-3200,CH-A,C1,Center,0.0,0.0,39.64,40.01,34.1,1642.7,True,True,False,True,0,0.0,
3656,Base,0,W127,AE-3200,CH-A,MID-01,Mid,0.52,30.0,39.85,41.18,36.96,1638.3,True,True,True,True,0,0.0,
3657,Base,0,W127,AE-3200,CH-A,MID-02,Mid,0.52,90.0,41.27,41.53,36.36,1688.8,False,True,True,True,0,0.0,
3658,Base,0,W127,AE-3200,CH-A,MID-03,Mid,0.52,150.0,40.48,40.45,37.48,1621.8,False,True,True,True,1,5.45,pressure_spike
3659,Base,0,W127,AE-3200,CH-A,MID-04,Mid,0.52,210.0,39.97,43.19,36.4,1665.6,True,False,True,True,1,4.82,esc_temp_drift
3660,Base,0,W127,AE-3200,CH-A,MID-05,Mid,0.52,270.0,40.35,41.07,39.13,1619.2,True,True,True,True,0,0.0,
3661,Base,0,W127,AE-3200,CH-A,MID-06,Mid,0.52,330.0,41.18,41.26,36.46,1621.7,False,True,True,True,0,0.0,
3662,Base,0,W127,AE-3200,CH-A,EDG-01,Edge,0.84,0.0,42.45,42.66,38.2,1695.4,False,False,True,True,1,5.58,arc_event
3663,Base,0,W127,AE-3200,CH-A,EDG-02,Edge,0.84,32.7,42.03,42.7,36.12,1705.2,False,False,True,True,0,0.0,
3664,Base,0,W127,AE-3200,CH-A,EDG-03,Edge,0.84,65.5,40.42,39.91,35.66,1620.6,False,True,True,True,1,3.68,polymer_residue
3665,Base,0,W127,AE-3200,CH-A,EDG-04,Edge,0.84,98.2,42.47,41.4,37.73,1631.0,False,True,True,True,2,9.11,
3666,Base,0,W127,AE-3200,CH-A,EDG-05,Edge,0.84,130.9,40.91,41.91,35.37,1688.2,False,True,True,True,0,0.0,
3667,Base,0,W127,AE-3200,CH-A,EDG-06,Edge,0.84,163.6,41.53,41.5,35.83,1609.0,False,True,True,True,0,0.0,
3668,Base,0,W127,AE-3200,CH-A,EDG-07,Edge,0.84,196.4,41.72,42.36,36.92,1588.8,False,False,True,True,1,6.24,
3669,Base,0,W127,AE-3200,CH-A,EDG-08,Edge,0.84,229.1,40.39,41.07,36.62,1610.0,True,True,True,True,0,0.0,
3670,Base,0,W127,AE-3200,CH-A,EDG-09,Edge,0.84,261.8,42.41,40.75,37.6,1568.9,False,True,True,False,2,6.38,polymer_residue
3671,Base,0,W127,AE-3200,CH-A,EDG-10,Edge,0.84,294.5,41.82,41.25,39.39,1648.4,False,True,True,True,0,0.0,
3672,Base,0,W127,AE-3200,CH-A,EDG-11,Edge,0.84,327.3,41.38,43.51,37.54,1612.5,False,False,True,True,0,0.0,
3673,Base,0,W127,AE-3200,CH-A,EXT-01,Extreme Edge,0.96,16.4,42.07,43.21,37.57,1705.8,False,False,True,True,0,0.0,
3674,Base,0,W127,AE-3200,CH-A,EXT-02,Extreme Edge,0.96,49.1,41.81,42.53,38.03,1626.8,False,False,True,True,1,1.82,arc_event
3675,Base,0,W127,AE-3200,CH-A,EXT-03,Extreme Edge,0.96,81.8,41.91,42.91,36.99,1642.1,False,False,True,True,3,17.13,arc_event
3676,Base,0,W127,AE-3200,CH-A,EXT-04,Extreme Edge,0.96,114.5,41.68,42.24,36.09,1673.3,False,False,True,True,0,0.0,
3677,Base,0,W127,AE-3200,CH-A,EXT-05,Extreme Edge,0.96,147.3,41.69,42.14,37.94,1644.3,False,False,True,True,2,10.04,arc_event
3678,Base,0,W127,AE-3200,CH-A,EXT-06,Extreme Edge,0.96,180.0,42.14,42.59,39.03,1708.3,False,False,True,True,1,6.38,polymer_residue
3679,Base,0,W127,AE-3200,CH-A,EXT-07,Extreme Edge,0.96,212.7,41.52,41.47,36.9,1641.4,False,True,True,True,0,0.0,
3680,Base,0,W127,AE-3200,CH-A,EXT-08,Extreme Edge,0.96,245.5,41.82,42.3,38.01,1637.1,False,False,True,True,1,6.26,endpoint_late
3681,Base,0,W127,AE-3200,CH-A,EXT-09,Extreme Edge,0.96,278.2,40.72,41.55,36.34,1599.1,False,True,True,True,0,0.0,
3682,Base,0,W127,AE-3200,CH-A,EXT-10,Extreme Edge,0.96,310.9,42.18,42.56,34.39,1727.9,False,False,True,True,0,0.0,
3683,Base,0,W127,AE-3200,CH-A,EXT-11,Extreme Edge,0.96,343.6,42.97,41.99,39.85,1674.7,False,True,True,True,1,2.5,pressure_spike
3684,Rev5,5,W128,AE-3200,CH-B,C1,Center,0.0,0.0,38.3,39.13,35.98,1685.4,True,True,True,True,0,0.0,
3685,Rev5,5,W128,AE-3200,CH-B,MID-01,Mid,0.52,30.0,38.22,39.36,37.13,1607.1,True,True,True,True,0,0.0,
3686,Rev5,5,W128,AE-3200,CH-B,MID-02,Mid,0.52,90.0,38.78,38.97,37.06,1701.7,True,True,True,True,0,0.0,
3687,Rev5,5,W128,AE-3200,CH-B,MID-03,Mid,0.52,150.0,38.83,36.9,35.99,1638.7,True,False,True,True,1,5.04,
3688,Rev5,5,W128,AE-3200,CH-B,MID-04,Mid,0.52,210.0,39.4,38.65,36.94,1674.7,True,True,True,True,0,0.0,
3689,Rev5,5,W128,AE-3200,CH-B,MID-05,Mid,0.52,270.0,39.73,39.85,36.69,1598.8,True,True,True,True,0,0.0,
3690,Rev5,5,W128,AE-3200,CH-B,MID-06,Mid,0.52,330.0,39.29,39.37,39.35,1705.0,True,True,True,True,0,0.0,
3691,Rev5,5,W128,AE-3200,CH-B,EDG-01,Edge,0.84,0.0,40.8,39.78,36.1,1612.6,False,True,True,True,1,5.47,
3692,Rev5,5,W128,AE-3200,CH-B,EDG-02,Edge,0.84,32.7,40.49,40.47,37.92,1633.8,False,True,True,True,1,6.3,pressure_spike
3693,Rev5,5,W128,AE-3200,CH-B,EDG-03,Edge,0.84,65.5,39.88,40.63,37.4,1678.4,True,True,True,True,0,0.0,
3694,Rev5,5,W128,AE-3200,CH-B,EDG-04,Edge,0.84,98.2,41.17,41.23,39.09,1727.3,False,True,True,True,0,0.0,
3695,Rev5,5,W128,AE-3200,CH-B,EDG-05,Edge,0.84,130.9,38.81,38.43,37.85,1575.1,True,True,True,False,1,3.72,endpoint_late
3696,Rev5,5,W128,AE-3200,CH-B,EDG-06,Edge,0.84,163.6,40.9,41.66,37.48,1647.4,False,True,True,True,2,11.22,polymer_residue
3697,Rev5,5,W128,AE-3200,CH-B,EDG-07,Edge,0.84,196.4,41.13,41.55,39.55,1692.4,False,True,True,True,0,0.0,
3698,Rev5,5,W128,AE-3200,CH-B,EDG-08,Edge,0.84,229.1,39.71,40.38,37.98,1708.6,True,True,True,True,0,0.0,
3699,Rev5,5,W128,AE-3200,CH-B,EDG-09,Edge,0.84,261.8,39.94,40.9,37.3,1636.9,True,True,True,True,1,4.2,polymer_residue
3700,Rev5,5,W128,AE-3200,CH-B,EDG-10,Edge,0.84,294.5,39.97,41.19,38.26,1683.9,True,True,True,True,2,3.75,endpoint_late
3701,Rev5,5,W128,AE-3200,CH-B,EDG-11,Edge,0.84,327.3,40.85,41.0,39.15,1625.6,False,True,True,True,0,0.0,
3702,Rev5,5,W128,AE-3200,CH-B,EXT-01,Extreme Edge,0.96,16.4,41.6,41.09,40.1,1657.0,False,True,True,True,0,0.0,
3703,Rev5,5,W128,AE-3200,CH-B,EXT-02,Extreme Edge,0.96,49.1,41.61,41.83,37.73,1703.2,False,True,True,True,0,0.0,
3704,Rev5,5,W128,AE-3200,CH-B,EXT-03,Extreme Edge,0.96,81.8,40.91,41.11,38.67,1737.6,False,True,True,True,1,5.52,
3705,Rev5,5,W128,AE-3200,CH-B,EXT-04,Extreme Edge,0.96,114.5,40.36,40.15,40.59,1729.5,True,True,False,True,0,0.0,
3706,Rev5,5,W128,AE-3200,CH-B,EXT-05,Extreme Edge,0.96,147.3,39.97,41.3,38.74,1717.7,True,True,True,True,1,4.54,esc_temp_drift
3707,Rev5,5,W128,AE-3200,CH-B,EXT-06,Extreme Edge,0.96,180.0,41.07,41.39,37.86,1704.1,False,True,True,True,0,0.0,
3708,Rev5,5,W128,AE-3200,CH-B,EXT-07,Extreme Edge,0.96,212.7,40.23,40.64,38.04,1674.9,True,True,True,True,3,9.09,polymer_residue
3709,Rev5,5,W128,AE-3200,CH-B,EXT-08,Extreme Edge,0.96,245.5,41.41,40.49,38.88,1706.1,False,True,True,True,0,0.0,
3710,Rev5,5,W128,AE-3200,CH-B,EXT-09,Extreme Edge,0.96,278.2,40.51,40.86,40.28,1762.9,False,True,True,False,0,0.0,
3711,Rev5,5,W128,AE-3200,CH-B,EXT-10,Extreme Edge,0.96,310.9,40.25,41.14,38.58,1777.8,True,True,True,False,1,4.69,
3712,Rev5,5,W128,AE-3200,CH-B,EXT-11,Extreme Edge,0.96,343.6,40.78,41.84,38.11,1603.2,False,True,True,True,1,3.45,esc_temp_drift
3713,Rev5,5,W129,AE-3200,CH-B,C1,Center,0.0,0.0,38.72,41.04,37.14,1652.3,True,True,True,True,0,0.0,
3714,Rev5,5,W129,AE-3200,CH-B,MID-01,Mid,0.52,30.0,38.82,40.49,35.7,1652.0,True,True,True,True,0,0.0,
3715,Rev5,5,W129,AE-3200,CH-B,MID-02,Mid,0.52,90.0,39.43,40.67,38.24,1600.8,True,True,True,True,1,5.4,
3716,Rev5,5,W129,AE-3200,CH-B,MID-03,Mid,0.52,150.0,38.49,40.4,39.49,1598.2,True,True,True,True,0,0.0,
3717,Rev5,5,W129,AE-3200,CH-B,MID-04,Mid,0.52,210.0,38.37,40.81,35.89,1558.2,True,True,True,False,0,0.0,
3718,Rev5,5,W129,AE-3200,CH-B,MID-05,Mid,0.52,270.0,38.88,40.99,38.5,1591.3,True,True,True,True,0,0.0,
3719,Rev5,5,W129,AE-3200,CH-B,MID-06,Mid,0.52,330.0,39.86,39.08,37.12,1603.9,True,True,True,True,0,0.0,
3720,Rev5,5,W129,AE-3200,CH-B,EDG-01,Edge,0.84,0.0,41.49,41.17,38.65,1650.0,False,True,True,True,0,0.0,
3721,Rev5,5,W129,AE-3200,CH-B,EDG-02,Edge,0.84,32.7,40.3,41.11,39.06,1673.3,True,True,True,True,1,4.32,
3722,Rev5,5,W129,AE-3200,CH-B,EDG-03,Edge,0.84,65.5,39.88,40.47,39.05,1748.6,True,True,True,True,0,0.0,
3723,Rev5,5,W129,AE-3200,CH-B,EDG-04,Edge,0.84,98.2,39.88,40.62,40.25,1662.9,True,True,True,True,0,0.0,
3724,Rev5,5,W129,AE-3200,CH-B,EDG-05,Edge,0.84,130.9,39.52,40.58,38.98,1648.1,True,True,True,True,0,0.0,
3725,Rev5,5,W129,AE-3200,CH-B,EDG-06,Edge,0.84,163.6,40.58,40.7,37.32,1648.3,False,True,True,True,0,0.0,
3726,Rev5,5,W129,AE-3200,CH-B,EDG-07,Edge,0.84,196.4,41.15,40.63,35.86,1806.2,False,True,True,False,0,0.0,
3727,Rev5,5,W129,AE-3200,CH-B,EDG-08,Edge,0.84,229.1,39.33,40.37,38.0,1685.2,True,True,True,True,0,0.0,
3728,Rev5,5,W129,AE-3200,CH-B,EDG-09,Edge,0.84,261.8,40.13,40.43,35.74,1650.2,True,True,True,True,0,0.0,
3729,Rev5,5,W129,AE-3200,CH-B,EDG-10,Edge,0.84,294.5,41.05,40.3,37.53,1731.8,False,True,True,True,1,4.43,pressure_spike
3730,Rev5,5,W129,AE-3200,CH-B,EDG-11,Edge,0.84,327.3,40.43,40.48,36.81,1711.3,False,True,True,True,2,10.33,polymer_residue
3731,Rev5,5,W129,AE-3200,CH-B,EXT-01,Extreme Edge,0.96,16.4,41.45,41.94,38.66,1676.7,False,True,True,True,2,9.38,esc_temp_drift
3732,Rev5,5,W129,AE-3200,CH-B,EXT-02,Extreme Edge,0.96,49.1,41.0,41.91,39.8,1670.2,False,True,True,True,1,4.41,
3733,Rev5,5,W129,AE-3200,CH-B,EXT-03,Extreme Edge,0.96,81.8,41.11,40.05,35.22,1807.6,False,True,True,False,3,13.96,arc_event
3734,Rev5,5,W129,AE-3200,CH-B,EXT-04,Extreme Edge,0.96,114.5,41.62,41.6,38.36,1579.2,False,True,True,False,0,0.0,
3735,Rev5,5,W129,AE-3200,CH-B,EXT-05,Extreme Edge,0.96,147.3,41.25,41.38,39.13,1653.6,False,True,True,True,2,10.5,polymer_residue
3736,Rev5,5,W129,AE-3200,CH-B,EXT-06,Extreme Edge,0.96,180.0,41.3,42.1,38.14,1653.1,False,False,True,True,0,0.0,
3737,Rev5,5,W129,AE-3200,CH-B,EXT-07,Extreme Edge,0.96,212.7,39.43,41.05,38.06,1748.0,True,True,True,True,2,5.6,polymer_residue
3738,Rev5,5,W129,AE-3200,CH-B,EXT-08,Extreme Edge,0.96,245.5,41.83,40.6,39.4,1693.1,False,True,True,True,1,2.84,
3739,Rev5,5,W129,AE-3200,CH-B,EXT-09,Extreme Edge,0.96,278.2,40.85,41.78,36.38,1667.5,False,True,True,True,0,0.0,
3740,Rev5,5,W129,AE-3200,CH-B,EXT-10,Extreme Edge,0.96,310.9,41.37,40.92,37.86,1771.9,False,True,True,False,0,0.0,
3741,Rev5,5,W129,AE-3200,CH-B,EXT-11,Extreme Edge,0.96,343.6,39.57,40.6,39.32,1682.4,True,True,True,True,1,3.37,
3742,Rev6,6,W130,PX-7500,CH-C,C1,Center,0.0,0.0,36.49,41.23,37.23,1677.8,False,True,True,True,0,0.0,
3743,Rev6,6,W130,PX-7500,CH-C,MID-01,Mid,0.52,30.0,38.25,38.49,35.93,1714.6,True,True,True,True,0,0.0,
3744,Rev6,6,W130,PX-7500,CH-C,MID-02,Mid,0.52,90.0,38.15,39.56,36.88,1623.6,True,True,True,True,0,0.0,
3745,Rev6,6,W130,PX-7500,CH-C,MID-03,Mid,0.52,150.0,38.3,38.95,36.7,1663.3,True,True,True,True,0,0.0,
3746,Rev6,6,W130,PX-7500,CH-C,MID-04,Mid,0.52,210.0,37.05,37.97,35.26,1635.4,True,True,True,True,0,0.0,
3747,Rev6,6,W130,PX-7500,CH-C,MID-05,Mid,0.52,270.0,37.61,40.34,35.96,1600.3,True,True,True,True,0,0.0,
3748,Rev6,6,W130,PX-7500,CH-C,MID-06,Mid,0.52,330.0,38.57,39.49,36.83,1649.2,True,True,True,True,0,0.0,
3749,Rev6,6,W130,PX-7500,CH-C,EDG-01,Edge,0.84,0.0,39.08,40.5,37.11,1675.1,True,True,True,True,0,0.0,
3750,Rev6,6,W130,PX-7500,CH-C,EDG-02,Edge,0.84,32.7,38.72,40.25,38.39,1660.0,True,True,True,True,0,0.0,
3751,Rev6,6,W130,PX-7500,CH-C,EDG-03,Edge,0.84,65.5,38.62,40.0,37.57,1587.2,True,True,True,True,0,0.0,
3752,Rev6,6,W130,PX-7500,CH-C,EDG-04,Edge,0.84,98.2,39.24,40.46,36.7,1663.2,True,True,True,True,0,0.0,
3753,Rev6,6,W130,PX-7500,CH-C,EDG-05,Edge,0.84,130.9,38.37,41.35,37.46,1615.5,True,True,True,True,0,0.0,
3754,Rev6,6,W130,PX-7500,CH-C,EDG-06,Edge,0.84,163.6,38.7,39.91,36.52,1746.6,True,True,True,True,0,0.0,
3755,Rev6,6,W130,PX-7500,CH-C,EDG-07,Edge,0.84,196.4,38.53,39.24,36.61,1713.8,True,True,True,True,0,0.0,
3756,Rev6,6,W130,PX-7500,CH-C,EDG-08,Edge,0.84,229.1,38.91,39.84,34.3,1716.1,True,True,True,True,0,0.0,
3757,Rev6,6,W130,PX-7500,CH-C,EDG-09,Edge,0.84,261.8,39.33,40.11,36.61,1641.3,True,True,True,True,0,0.0,
3758,Rev6,6,W130,PX-7500,CH-C,EDG-10,Edge,0.84,294.5,39.53,39.8,38.46,1701.9,True,True,True,True,0,0.0,
3759,Rev6,6,W130,PX-7500,CH-C,EDG-11,Edge,0.84,327.3,37.15,39.74,35.95,1675.4,True,True,True,True,0,0.0,
3760,Rev6,6,W130,PX-7500,CH-C,EXT-01,Extreme Edge,0.96,16.4,40.56,39.93,36.88,1726.8,False,True,True,True,1,2.25,polymer_residue
3761,Rev6,6,W130,PX-7500,CH-C,EXT-02,Extreme Edge,0.96,49.1,38.71,40.04,37.11,1677.6,True,True,True,True,0,0.0,
3762,Rev6,6,W130,PX-7500,CH-C,EXT-03,Extreme Edge,0.96,81.8,39.85,41.03,36.68,1680.0,True,True,True,True,3,6.81,
3763,Rev6,6,W130,PX-7500,CH-C,EXT-04,Extreme Edge,0.96,114.5,39.69,40.35,36.77,1737.8,True,True,True,True,2,12.38,
3764,Rev6,6,W130,PX-7500,CH-C,EXT-05,Extreme Edge,0.96,147.3,38.7,40.49,36.01,1754.0,True,True,True,True,0,0.0,
3765,Rev6,6,W130,PX-7500,CH-C,EXT-06,Extreme Edge,0.96,180.0,38.48,41.12,36.06,1561.2,True,True,True,False,0,0.0,
3766,Rev6,6,W130,PX-7500,CH-C,EXT-07,Extreme Edge,0.96,212.7,39.09,40.02,34.12,1679.2,True,True,False,True,0,0.0,
3767,Rev6,6,W130,PX-7500,CH-C,EXT-08,Extreme Edge,0.96,245.5,39.76,40.71,37.43,1734.3,True,True,True,True,1,3.5,arc_event
3768,Rev6,6,W130,PX-7500,CH-C,EXT-09,Extreme Edge,0.96,278.2,39.88,40.31,35.77,1719.8,True,True,True,True,1,5.79,
3769,Rev6,6,W130,PX-7500,CH-C,EXT-10,Extreme Edge,0.96,310.9,39.35,39.6,36.71,1710.2,True,True,True,True,2,3.96,
3770,Rev6,6,W130,PX-7500,CH-C,EXT-11,Extreme Edge,0.96,343.6,40.53,40.14,36.48,1658.6,False,True,True,True,2,10.84,
3771,Rev1,1,W131,AE-3200,CH-B,C1,Center,0.0,0.0,38.43,38.74,36.92,1557.9,True,True,True,False,0,0.0,
3772,Rev1,1,W131,AE-3200,CH-B,MID-01,Mid,0.52,30.0,40.36,41.0,35.84,1659.3,True,True,True,True,0,0.0,
3773,Rev1,1,W131,AE-3200,CH-B,MID-02,Mid,0.52,90.0,40.03,42.19,36.25,1681.5,True,False,True,True,0,0.0,
3774,Rev1,1,W131,AE-3200,CH-B,MID-03,Mid,0.52,150.0,39.52,42.6,38.25,1618.5,True,False,True,True,0,0.0,
3775,Rev1,1,W131,AE-3200,CH-B,MID-04,Mid,0.52,210.0,39.58,41.7,36.53,1584.4,True,True,True,True,0,0.0,
3776,Rev1,1,W131,AE-3200,CH-B,MID-05,Mid,0.52,270.0,39.35,40.85,37.45,1601.9,True,True,True,True,0,0.0,
3777,Rev1,1,W131,AE-3200,CH-B,MID-06,Mid,0.52,330.0,40.25,40.78,36.99,1589.1,True,True,True,True,0,0.0,
3778,Rev1,1,W131,AE-3200,CH-B,EDG-01,Edge,0.84,0.0,41.53,43.56,38.27,1546.4,False,False,True,False,0,0.0,
3779,Rev1,1,W131,AE-3200,CH-B,EDG-02,Edge,0.84,32.7,40.5,41.06,34.4,1687.0,False,True,True,True,0,0.0,
3780,Rev1,1,W131,AE-3200,CH-B,EDG-03,Edge,0.84,65.5,41.09,41.47,36.69,1645.6,False,True,True,True,1,4.02,
3781,Rev1,1,W131,AE-3200,CH-B,EDG-04,Edge,0.84,98.2,40.78,41.27,38.4,1650.9,False,True,True,True,1,4.05,polymer_residue
3782,Rev1,1,W131,AE-3200,CH-B,EDG-05,Edge,0.84,130.9,41.18,40.85,36.5,1684.3,False,True,True,True,0,0.0,
3783,Rev1,1,W131,AE-3200,CH-B,EDG-06,Edge,0.84,163.6,41.44,41.28,37.98,1597.1,False,True,True,True,1,5.28,pressure_spike
3784,Rev1,1,W131,AE-3200,CH-B,EDG-07,Edge,0.84,196.4,41.23,40.62,36.91,1611.4,False,True,True,True,1,3.37,
3785,Rev1,1,W131,AE-3200,CH-B,EDG-08,Edge,0.84,229.1,41.69,41.56,37.48,1626.1,False,True,True,True,1,2.63,
3786,Rev1,1,W131,AE-3200,CH-B,EDG-09,Edge,0.84,261.8,40.9,41.9,38.13,1707.8,False,True,True,True,0,0.0,
3787,Rev1,1,W131,AE-3200,CH-B,EDG-10,Edge,0.84,294.5,41.01,42.48,37.78,1590.1,False,False,True,True,1,5.0,arc_event
3788,Rev1,1,W131,AE-3200,CH-B,EDG-11,Edge,0.84,327.3,41.71,42.89,37.11,1625.2,False,False,True,True,0,0.0,
3789,Rev1,1,W131,AE-3200,CH-B,EXT-01,Extreme Edge,0.96,16.4,41.55,41.3,38.48,1705.0,False,True,True,True,1,2.98,
3790,Rev1,1,W131,AE-3200,CH-B,EXT-02,Extreme Edge,0.96,49.1,40.9,43.36,37.5,1598.6,False,False,True,True,0,0.0,
3791,Rev1,1,W131,AE-3200,CH-B,EXT-03,Extreme Edge,0.96,81.8,42.28,40.9,37.02,1729.7,False,True,True,True,0,0.0,
3792,Rev1,1,W131,AE-3200,CH-B,EXT-04,Extreme Edge,0.96,114.5,41.93,42.54,38.44,1688.8,False,False,True,True,2,5.53,polymer_residue
3793,Rev1,1,W131,AE-3200,CH-B,EXT-05,Extreme Edge,0.96,147.3,42.8,41.79,40.79,1781.9,False,True,False,False,2,11.43,
3794,Rev1,1,W131,AE-3200,CH-B,EXT-06,Extreme Edge,0.96,180.0,41.51,42.15,38.24,1662.4,False,False,True,True,0,0.0,
3795,Rev1,1,W131,AE-3200,CH-B,EXT-07,Extreme Edge,0.96,212.7,41.94,42.96,37.25,1622.1,False,False,True,True,0,0.0,
3796,Rev1,1,W131,AE-3200,CH-B,EXT-08,Extreme Edge,0.96,245.5,41.98,41.58,37.22,1674.4,False,True,True,True,0,0.0,
3797,Rev1,1,W131,AE-3200,CH-B,EXT-09,Extreme Edge,0.96,278.2,40.25,42.69,38.93,1638.1,True,False,True,True,1,4.16,polymer_residue
3798,Rev1,1,W131,AE-3200,CH-B,EXT-10,Extreme Edge,0.96,310.9,41.15,41.91,40.58,1636.5,False,True,False,True,1,3.51,pressure_spike
3799,Rev1,1,W131,AE-3200,CH-B,EXT-11,Extreme Edge,0.96,343.6,40.66,42.39,38.88,1596.2,False,False,True,True,1,2.61,
3800,Rev6,6,W132,PX-7500,CH-C,C1,Center,0.0,0.0,37.12,39.41,34.63,1569.1,True,True,True,False,0,0.0,
3801,Rev6,6,W132,PX-7500,CH-C,MID-01,Mid,0.52,30.0,37.23,39.19,34.52,1613.8,True,True,True,True,0,0.0,
3802,Rev6,6,W132,PX-7500,CH-C,MID-02,Mid,0.52,90.0,37.59,40.05,31.83,1666.2,True,True,False,True,0,0.0,
