Wafer_ID,Lot_ID,Slot,fin_width_nm,fin_height_nm,gate_length_nm,gate_ox_thk_nm,hk_thk_nm,sd_epi_thk_nm,contact_cd_nm,m1_width_nm,m1_space_nm,via_cd_nm,vt_n_V,vt_p_V,idsat_uA_um,ss_mV_dec,fin_width_nm__in_spec,fin_height_nm__in_spec,gate_length_nm__in_spec,gate_ox_thk_nm__in_spec,hk_thk_nm__in_spec,sd_epi_thk_nm__in_spec,contact_cd_nm__in_spec,m1_width_nm__in_spec,m1_space_nm__in_spec,via_cd_nm__in_spec,vt_n_V__in_spec,vt_p_V__in_spec,idsat_uA_um__in_spec,ss_mV_dec__in_spec,fail_count,overall_pass,fail_mode
RL027W03,RL027,3,6.24509,55.0015,16.25019,1.12665,1.73727,12.56072,15.79825,18.15873,17.719,18.05513,0.28313,-0.28051,907.32479,69.19046,True,True,True,True,True,True,True,True,True,True,False,True,True,True,8,False,Contact Open
RL027W04,RL027,4,6.1821,56.52883,16.13131,1.1809,1.77536,12.96412,16.11898,17.73431,18.58809,17.329,0.26947,-0.256,876.66882,68.69253,True,True,True,False,True,True,True,True,True,True,True,True,True,True,8,False,Wear-out
RL027W05,RL027,5,6.25889,54.61941,16.7852,1.08521,1.74859,13.4523,15.87655,19.14304,17.43085,16.96533,0.27241,-0.26739,886.6774,69.25485,True,True,True,True,True,True,True,True,True,True,True,True,True,True,7,False,Vt Shift
RL027W06,RL027,6,6.31925,57.02172,16.46076,1.14006,1.6407,12.08057,15.14955,18.11728,17.80341,17.37351,0.27227,-0.27651,868.06729,67.12896,True,True,True,True,True,True,True,True,True,True,True,True,True,True,6,False,Vt Shift
RL027W07,RL027,7,5.72906,55.29608,15.43011,1.09692,1.7485,12.17795,15.39536,17.57957,17.63523,17.59303,0.26965,-0.2609,861.38335,67.61792,True,True,True,True,True,True,True,True,True,True,True,True,True,True,7,False,Oxide BD
RL027W08,RL027,8,6.26253,54.38314,16.59355,1.17571,1.78229,12.43809,16.28441,18.48447,17.7125,18.0455,0.25853,-0.25901,929.04168,67.03175,True,True,True,False,True,True,True,True,True,True,True,True,True,True,7,False,Vt Shift
RL027W09,RL027,9,5.94079,53.64511,16.06557,1.19322,1.72395,12.48097,15.76083,18.53104,17.59024,17.48406,0.27097,-0.27187,905.09609,69.34169,True,True,True,False,True,True,True,True,True,True,True,True,True,True,8,False,Fin Collapse
RL027W10,RL027,10,5.62551,54.04676,15.86455,1.13397,1.70522,12.43627,16.22961,18.21538,17.50824,18.38496,0.28604,-0.25626,807.85986,67.02008,True,True,True,True,True,True,True,True,True,True,False,True,False,True,8,False,Vt Shift
RL027W11,RL027,11,5.69442,53.16838,16.66976,1.10478,1.75511,11.75739,15.52108,18.83006,18.0498,17.66261,0.26576,-0.27327,877.92158,73.29721,True,True,True,True,True,True,True,True,True,True,True,True,True,False,7,False,Metal Migration
RL027W12,RL027,12,6.31436,57.99009,16.41378,1.15694,1.72927,13.59607,15.97843,18.19597,18.62967,17.54332,0.26087,-0.27873,854.78289,68.69661,True,True,True,False,True,True,True,True,True,True,True,True,True,True,7,False,Wear-out
RL027W13,RL027,13,5.93665,54.88302,16.20492,1.17879,1.64002,12.09342,16.11856,18.78723,18.23987,17.84822,0.2921,-0.28641,883.14225,68.05883,True,True,True,False,True,True,True,True,True,True,False,False,True,True,8,False,Metal Migration
RL027W14,RL027,14,5.71517,54.62455,16.41924,1.11658,1.77044,12.51173,15.87357,18.34536,17.34384,17.33728,0.26938,-0.27387,869.92243,68.58431,True,True,True,True,True,True,True,True,True,True,True,True,True,True,7,False,Junction Leak
RL027W15,RL027,15,5.49859,55.01648,16.25393,1.07217,1.75099,13.00261,16.73792,18.00608,17.89372,17.33469,0.26078,-0.28141,893.53456,66.10945,True,True,True,True,True,True,True,True,True,True,True,True,True,True,6,False,Contact Open
RL027W16,RL027,16,6.13904,53.23395,16.91175,1.12046,1.73864,12.18875,16.32749,18.39541,19.34354,17.78944,0.26442,-0.25596,887.16131,67.31957,True,True,True,True,True,True,True,True,True,True,True,True,True,True,6,False,Metal Migration
RL027W17,RL027,17,6.08678,55.40923,16.15827,1.10917,1.67277,12.91998,15.74416,18.48671,17.00634,17.54725,0.26842,-0.27357,878.94738,70.07108,True,True,True,True,True,True,True,True,True,True,True,True,True,True,7,False,Wear-out
RL027W18,RL027,18,5.94396,55.0489,15.86936,1.14443,1.73054,13.3606,16.38689,18.53022,18.40556,17.9007,0.26616,-0.25701,874.43122,69.23668,True,True,True,True,True,True,True,True,True,True,True,True,True,True,7,False,Vt Shift
RL027W19,RL027,19,5.55465,56.21716,16.52938,1.18608,1.66549,12.02365,15.34773,18.59694,17.90694,18.16231,0.2632,-0.29308,905.063,67.54205,True,True,True,False,True,True,True,True,True,True,True,False,True,True,6,False,Contact Open
RL027W20,RL027,20,6.13607,53.07715,16.6738,1.14046,1.8349,12.89759,15.6475,17.91091,17.79504,17.48301,0.26411,-0.26972,861.48782,69.32213,True,True,True,True,True,True,True,True,True,True,True,True,True,True,7,False,Wear-out
RL027W21,RL027,21,6.55334,54.03802,16.05361,1.15178,1.70072,12.18452,16.30274,17.89212,17.22714,18.20033,0.26312,-0.27985,890.44025,68.70433,False,True,True,False,True,True,True,True,True,True,True,True,True,True,8,False,Junction Leak
RL027W22,RL027,22,5.9604,55.25864,16.74541,1.23955,1.73483,11.49499,15.88896,17.5406,18.75416,17.75597,0.26745,-0.2801,844.49309,70.05751,True,True,True,False,True,False,True,True,True,True,True,True,True,True,8,False,Junction Leak
RL027W23,RL027,23,6.13861,53.89152,15.99007,1.09426,1.63547,11.41619,16.80549,18.57028,18.28443,17.72708,0.25621,-0.26425,869.51051,70.91668,True,True,True,True,True,False,True,True,True,True,True,True,True,True,7,False,Wear-out
RL027W24,RL027,24,6.2179,54.72809,16.62956,1.17283,1.84398,11.5658,15.79298,18.1176,18.87892,17.54713,0.29269,-0.28371,813.73712,70.27834,True,True,True,False,True,True,True,True,True,True,False,True,False,True,8,False,Fin Collapse
RL027W25,RL027,25,6.65673,54.90942,16.53443,1.15319,1.77218,11.56612,16.3347,17.11264,18.40814,17.87125,0.29731,-0.27537,861.1443,75.45161,False,True,True,False,True,True,True,True,True,True,False,True,True,False,8,False,Junction Leak
RL028W01,RL028,1,7.3164,57.68572,17.07811,1.23189,1.83974,11.1038,16.67956,17.73181,16.84185,18.08742,0.32584,-0.32219,755.19917,76.37294,False,True,True,False,True,False,True,True,False,True,False,False,False,False,8,False,Metal Migration
RL028W02,RL028,2,7.03728,56.11957,16.69531,1.28823,1.80254,11.17857,16.44567,17.82266,17.98732,18.18876,0.30578,-0.30258,756.21196,74.58008,False,True,True,False,True,False,True,True,True,True,False,False,False,False,8,False,Oxide BD
RL028W03,RL028,3,6.46816,57.10033,17.41947,1.27661,1.80657,11.69748,16.56843,18.20899,17.81814,18.58928,0.29986,-0.30315,792.84573,72.86387,False,True,True,False,True,True,True,True,True,True,False,False,False,False,8,False,Contact Open
RL028W04,RL028,4,6.93438,56.32807,16.65874,1.27659,1.77511,11.62511,17.06314,18.59321,17.92531,18.22033,0.3015,-0.29231,813.37165,72.34499,False,True,True,False,True,True,False,True,True,True,False,False,False,False,8,False,Junction Leak
RL028W05,RL028,5,6.47861,57.77095,17.38812,1.21133,1.86985,11.84356,16.66782,17.91246,17.32057,17.36953,0.29568,-0.31373,836.41387,71.62108,False,True,True,False,False,True,True,True,True,True,False,False,True,True,8,False,Junction Leak
RL028W06,RL028,6,7.04187,56.97787,16.98751,1.32174,1.7955,11.51512,16.63498,17.15717,17.25593,17.85483,0.29615,-0.31504,796.99385,76.5532,False,True,True,False,True,True,True,True,True,True,False,False,False,False,8,False,Metal Migration
RL028W07,RL028,7,6.42971,52.97836,16.39281,1.28648,1.69396,12.07057,15.97029,17.46928,17.27684,18.22879,0.29384,-0.28696,834.86482,71.48943,False,True,True,False,True,True,True,True,True,True,False,False,True,True,8,False,Metal Migration
RL028W08,RL028,8,6.23373,57.7315,16.61702,1.22306,1.81783,11.21581,16.17026,18.86833,18.34362,18.70017,0.31877,-0.2984,834.09889,71.37361,True,True,True,False,True,False,True,True,True,True,False,False,True,True,8,False,Junction Leak
RL028W09,RL028,9,6.23435,54.9043,16.70348,1.19945,1.78723,11.14905,15.69469,18.29,17.7784,17.88196,0.3104,-0.28848,850.92951,73.23285,True,True,True,False,True,False,True,True,True,True,False,False,True,False,8,False,Metal Migration
RL028W10,RL028,10,6.51416,57.75847,16.98219,1.227,1.80667,11.67851,17.2473,17.74318,17.96647,17.58392,0.29869,-0.30026,839.53154,70.71596,False,True,True,False,True,True,False,True,True,True,False,False,True,True,8,False,Oxide BD
RL028W11,RL028,11,6.65991,56.00806,17.22276,1.25157,1.78947,11.52267,17.39784,17.51988,17.86231,17.4206,0.29166,-0.28916,804.66878,73.56688,False,True,True,False,True,True,False,True,True,True,False,False,False,False,8,False,Wear-out
RL028W12,RL028,12,7.13043,52.87101,16.88841,1.24769,1.91933,11.91484,16.54894,17.4402,17.30838,17.71133,0.31455,-0.31247,813.48127,75.09488,False,True,True,False,False,True,True,True,True,True,False,False,False,False,8,False,Wear-out
RL028W13,RL028,13,6.84024,55.96175,17.29189,1.32879,1.86041,11.4499,16.36314,17.66766,18.14948,16.74094,0.31781,-0.3092,810.46087,70.59104,False,True,True,False,False,False,True,True,True,True,False,False,False,True,8,False,Junction Leak
RL028W14,RL028,14,6.6977,55.79998,17.37299,1.2362,1.81132,10.63356,16.78064,18.02749,17.70759,18.47425,0.30611,-0.28758,801.73922,70.31245,False,True,True,False,True,False,True,True,True,True,False,False,False,True,8,False,Fin Collapse
RL028W15,RL028,15,6.80184,56.32751,16.66382,1.23728,1.89652,12.14452,15.7885,17.49552,17.88228,18.47076,0.30376,-0.31338,814.02544,73.63404,False,True,True,False,False,True,True,True,True,True,False,False,False,False,8,False,Oxide BD
RL028W16,RL028,16,6.36886,56.42283,17.31143,1.30712,1.75804,12.09906,16.62643,17.60898,17.3599,18.20374,0.29088,-0.297,785.80915,73.24562,True,True,True,False,True,True,True,True,True,True,False,False,False,False,8,False,Contact Open
RL028W17,RL028,17,7.0873,56.54216,16.99655,1.2142,1.94738,11.55455,16.58552,17.64761,18.27125,17.03186,0.29824,-0.28978,804.85006,71.84469,False,True,True,False,False,True,True,True,True,True,False,False,False,True,8,False,Vt Shift
RL028W18,RL028,18,6.37065,53.6093,16.91412,1.26428,1.73327,11.58157,16.11343,17.38266,17.64993,18.54699,0.29723,-0.31192,821.99985,71.63421,True,True,True,False,True,True,True,True,True,True,False,False,True,True,8,False,Junction Leak
RL028W19,RL028,19,6.58853,55.97156,16.46967,1.29665,1.78789,11.73884,16.86563,17.54216,17.66444,18.30102,0.31219,-0.29604,838.76384,71.45888,False,True,True,False,True,True,True,True,True,True,False,False,True,True,8,False,Wear-out
RL028W20,RL028,20,6.93631,56.0213,17.2843,1.25835,1.84445,11.78437,16.85844,18.15085,17.78852,18.76518,0.30329,-0.30978,809.6337,73.76259,False,True,True,False,True,True,True,True,True,True,False,False,False,False,8,False,Vt Shift
RL028W21,RL028,21,6.31185,56.97356,16.68129,1.29788,1.78497,12.35274,16.2724,18.73502,17.38091,18.36035,0.2838,-0.29074,834.84007,70.85673,True,True,True,False,True,True,True,True,True,True,False,False,True,True,8,False,Fin Collapse
RL028W22,RL028,22,6.84937,55.84077,16.81018,1.36701,1.83497,12.07645,16.50635,17.74379,18.27189,18.48058,0.29353,-0.30539,814.09607,73.60317,False,True,True,False,True,True,True,True,True,True,False,False,False,False,8,False,Oxide BD
RL028W23,RL028,23,6.53884,55.77332,17.21725,1.2461,1.73577,11.74091,16.63881,18.4192,17.77961,17.84319,0.30796,-0.28403,799.98591,70.64163,False,True,True,False,True,True,True,True,True,True,False,True,False,True,8,False,Oxide BD
RL028W24,RL028,24,7.19413,57.61503,16.81725,1.34142,2.00403,11.61818,15.85797,17.6087,17.20172,18.23388,0.33374,-0.2907,740.72433,76.62764,False,True,True,False,False,True,True,True,True,True,False,False,False,False,8,False,Oxide BD
RL028W25,RL028,25,6.93344,56.32482,16.71577,1.28703,1.92558,11.59829,16.29959,17.49507,17.83289,18.84941,0.32808,-0.30567,783.45697,75.11159,False,True,True,False,False,True,True,True,True,True,False,False,False,False,8,False,Vt Shift
RL029W01,RL029,1,6.7378,56.25176,16.499,1.26935,1.75827,12.19213,16.31165,17.52321,18.2341,17.91124,0.29937,-0.28264,852.00628,70.47115,False,True,True,False,True,True,True,True,True,True,False,True,True,True,8,False,Vt Shift
RL029W02,RL029,2,6.49163,55.2051,17.00372,1.19154,1.70845,11.81026,15.92988,19.21315,18.2542,18.11062,0.29442,-0.28512,782.65743,70.74277,False,True,True,False,True,True,True,True,True,True,False,False,False,True,8,False,Wear-out
RL029W03,RL029,3,6.34331,57.22284,16.7224,1.22143,1.79372,12.01634,16.12719,17.6763,17.47761,17.0244,0.27003,-0.2678,887.95042,66.7261,True,True,True,False,True,True,True,True,True,True,True,True,True,True,8,False,Fin Collapse
RL029W04,RL029,4,6.21419,55.65727,16.65949,1.18551,1.73268,12.11885,16.67858,18.02609,18.22189,17.69705,0.27988,-0.2748,803.97496,71.02446,True,True,True,False,True,True,True,True,True,True,False,True,False,True,8,False,Oxide BD
RL029W05,RL029,5,6.16042,55.3973,16.92139,1.28838,1.76494,12.49056,15.77508,18.3579,19.01946,18.19028,0.26657,-0.27131,877.56993,70.32165,True,True,True,False,True,True,True,True,True,True,True,True,True,True,7,False,Metal Migration
RL029W06,RL029,6,6.34503,56.00153,16.16892,1.10811,1.64408,11.83874,16.24075,18.50208,17.42714,18.67004,0.2859,-0.29297,837.5269,72.63034,True,True,True,True,True,True,True,True,True,True,False,False,True,False,8,False,Junction Leak
RL029W07,RL029,7,6.208,53.72503,16.25238,1.03186,1.60037,11.55965,15.7663,18.2073,18.34713,18.12675,0.27105,-0.28444,877.00681,69.0371,True,True,True,True,True,True,True,True,True,True,True,True,True,True,7,False,Metal Migration
RL029W08,RL029,8,6.23971,55.99787,16.37278,1.17499,1.76981,12.24513,15.6517,18.84777,18.39712,17.71532,0.28682,-0.28813,841.00434,73.84978,True,True,True,False,True,True,True,True,True,True,False,False,True,False,8,False,Contact Open
RL029W09,RL029,9,6.34614,55.83674,16.62624,1.21062,1.86352,12.30079,15.84548,17.35113,17.30816,17.08135,0.27437,-0.28786,886.36149,66.19048,True,True,True,False,False,True,True,True,True,True,True,False,True,True,8,False,Metal Migration
RL029W10,RL029,10,6.08511,53.05492,16.6725,1.1585,1.71581,11.95991,15.67802,17.71318,18.1885,18.06825,0.25928,-0.27956,862.5334,72.10463,True,True,True,False,True,True,True,True,True,True,True,True,True,False,8,False,Junction Leak
RL029W11,RL029,11,6.13148,54.51936,16.19692,1.15966,1.75074,12.40974,16.008,18.04186,18.20123,18.22664,0.27081,-0.28118,806.89071,66.31376,True,True,True,False,True,True,True,True,True,True,True,True,False,True,8,False,Fin Collapse
RL029W12,RL029,12,5.80884,55.92332,16.74222,1.14915,1.70722,11.62357,16.41646,17.2631,17.61192,17.71212,0.25579,-0.28539,841.44994,70.50279,True,True,True,True,True,True,True,True,True,True,True,False,True,True,8,False,Oxide BD
RL029W13,RL029,13,6.39572,53.23754,16.60575,1.15897,1.74847,11.33858,16.26765,17.29706,17.93898,17.92136,0.28647,-0.28055,891.80647,70.36578,True,True,True,False,True,False,True,True,True,True,False,True,True,True,8,False,Vt Shift
RL029W14,RL029,14,6.01434,54.1272,16.18432,1.11018,1.80464,12.30525,16.16914,17.55234,18.0332,17.69412,0.29097,-0.2952,882.11119,70.93369,True,True,True,True,True,True,True,True,True,True,False,False,True,True,7,False,Wear-out
RL029W15,RL029,15,6.09204,56.58833,16.73201,1.19173,1.65022,11.45675,16.06411,17.63128,17.95985,18.2881,0.30505,-0.28369,832.84349,67.01969,True,True,True,False,True,False,True,True,True,True,False,True,True,True,8,False,Fin Collapse
RL029W16,RL029,16,6.35318,54.62324,16.48065,1.18431,1.61352,13.17902,16.09338,18.27751,18.44858,16.99999,0.28198,-0.26368,837.52375,70.42317,True,True,True,False,True,True,True,True,True,True,False,True,True,True,7,False,Wear-out
RL029W17,RL029,17,6.45195,53.51887,15.81958,1.24833,1.79926,12.91388,16.36758,17.86738,17.80376,18.41433,0.28307,-0.27679,854.41722,67.81159,False,True,True,False,True,True,True,True,True,True,False,True,True,True,8,False,Junction Leak
RL029W18,RL029,18,5.85594,53.9888,16.70793,1.17944,1.76587,12.62555,15.22144,17.68035,17.79102,18.40096,0.28072,-0.27981,870.19404,70.95881,True,True,True,False,True,True,True,True,True,True,False,True,True,True,8,False,Oxide BD
RL029W19,RL029,19,6.28671,55.68511,16.5755,1.16889,1.74117,12.6815,16.09528,16.84884,18.584,17.55178,0.26214,-0.27561,863.41546,70.06664,True,True,True,False,True,True,True,False,True,True,True,True,True,True,8,False,Contact Open
RL029W20,RL029,20,6.0728,55.95093,16.19222,1.15011,1.74399,13.16238,15.05351,18.25564,18.67342,17.72206,0.26561,-0.2811,866.73307,69.99107,True,True,True,False,True,True,True,True,True,True,True,True,True,True,7,False,Vt Shift
RL029W21,RL029,21,6.35312,55.64373,17.03348,1.15975,1.71261,11.67262,14.90085,18.55463,18.45836,17.77984,0.28565,-0.28856,863.29051,70.82744,True,True,True,False,True,True,True,True,True,True,False,False,True,True,8,False,Vt Shift
RL029W22,RL029,22,6.50636,56.01678,16.69487,1.19837,1.73164,12.28236,16.43804,18.09334,17.88332,17.4872,0.27848,-0.27415,842.86397,71.35972,False,True,True,False,True,True,True,True,True,True,False,True,True,True,8,False,Oxide BD
RL029W23,RL029,23,6.33517,55.25342,16.92578,1.20953,1.78003,11.74495,16.26547,18.24875,17.73357,18.40063,0.27595,-0.28985,903.19298,70.99766,True,True,True,False,True,True,True,True,True,True,False,False,True,True,8,False,Oxide BD
RL029W24,RL029,24,5.80867,54.24223,16.68804,1.18688,1.83486,11.97307,15.83633,17.81767,17.15318,18.28733,0.27957,-0.30453,851.11944,70.99367,True,True,True,False,True,True,True,True,True,True,False,False,True,True,8,False,Contact Open
RL029W25,RL029,25,6.54194,53.32514,16.74914,1.12336,1.83805,11.73947,16.34039,18.57159,18.34973,17.41055,0.29441,-0.2839,872.60179,72.74939,False,True,True,True,True,True,True,True,True,True,False,True,True,False,8,False,Fin Collapse
RL030W01,RL030,1,5.69034,55.73672,15.88846,1.04289,1.66211,11.93383,16.32316,18.57666,18.18921,17.83792,0.2519,-0.25249,909.65508,68.22917,True,True,True,True,True,True,True,True,True,True,True,True,True,True,5,False,Vt Shift
RL030W02,RL030,2,5.58304,56.74847,15.81743,1.02084,1.67633,11.97737,16.72829,19.74994,18.75925,17.54787,0.25319,-0.23443,882.45203,65.90346,True,True,True,True,True,True,True,True,True,True,True,True,True,True,6,False,Fin Collapse
RL030W03,RL030,3,5.26014,55.191,16.69671,1.01254,1.5803,13.63949,14.78139,18.9827,18.05318,17.67358,0.24231,-0.23986,915.0148,64.51026,True,True,True,True,True,True,True,True,True,True,True,True,True,True,4,False,Vt Shift
RL030W04,RL030,4,5.56119,51.18376,15.26575,1.08955,1.57363,13.33519,15.40028,18.46617,18.73995,16.36164,0.23832,-0.23491,973.29032,63.76742,True,True,True,True,True,True,True,True,True,True,True,True,True,True,7,False,Junction Leak
RL030W05,RL030,5,5.58223,55.1239,16.30368,1.06472,1.60678,13.0945,16.21854,19.2297,17.21848,17.29423,0.24151,-0.2541,885.66741,69.94218,True,True,True,True,True,True,True,True,True,True,True,True,True,True,3,False,Contact Open
RL030W06,RL030,6,5.62904,53.74742,16.1704,1.04924,1.71728,12.65515,15.44852,17.77586,18.09586,17.10154,0.26307,-0.25095,918.96046,65.15856,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2,False,Contact Open
RL030W07,RL030,7,6.12207,54.40382,15.92928,1.01768,1.60605,13.3401,15.66544,18.43882,19.01148,17.23364,0.23338,-0.24393,901.77317,66.18879,True,True,True,True,True,True,True,True,True,True,True,True,True,True,3,False,Junction Leak
RL030W08,RL030,8,5.76801,52.94938,16.36517,1.09375,1.55758,12.39397,15.64399,18.34818,17.97168,17.60452,0.25958,-0.2495,989.28999,63.99596,True,True,True,True,True,True,True,True,True,True,True,True,True,True,6,False,Vt Shift
RL030W09,RL030,9,5.17446,53.96908,15.85606,1.04749,1.67359,13.14592,15.76989,18.75767,18.72664,17.87285,0.2427,-0.25003,958.45566,65.7298,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2,False,Junction Leak
RL030W10,RL030,10,5.19232,54.99509,16.28226,1.04149,1.69118,12.26299,15.82898,18.07394,18.21775,17.71134,0.24339,-0.23959,913.63202,63.95783,True,True,True,True,True,True,True,True,True,True,True,True,True,True,3,False,Contact Open
RL030W11,RL030,11,5.6123,54.54616,15.36036,1.0438,1.56459,13.81245,15.3676,17.79143,17.96613,16.79876,0.23019,-0.23521,937.40398,67.93614,True,True,True,True,True,True,True,True,True,True,True,True,True,True,3,False,Junction Leak
